business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name
"van-law-firm-las-vegas","""24/01/2023""",5,"Firstly, I want to say thank you to Van Lawfirm. Miss Michelle was excellent at the quality service she has provided for my Mother. Secondly I want to say thank you to Attorney Bradley for the outstanding service he had provided to continually pursue his duty. Thirdly, I want to say thank you to Karin, Jose, and all the team members who had provided the quality service and their professionalism. Excellent service as always, and I highly recommend it to anyone who needs their service! 

From Mr. Wood","{""Friends"":33,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/0xuvG2vmDFkGpfpwLm_E6A/60s.jpg"",""Location"":""Las Vegas, NV"",""Photos"":421,""Reviews_made"":171,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=km9Km8pcTghYdOUCkN0T5Q"",""Username"":""Aldrin W.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/LC3_ylSXBVYeT_VBi1hyJQ/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Karin and his team has been so welcoming and treated us as Family. Karin is Family oriented and is helping my Mother with her case. I highly recommend Van Law Firm to anyone who may need their expertise.\n\nSincerely,\nMr. Wood"",""Date"":""16/12/2021"",""Images"":[],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/0xuvG2vmDFkGpfpwLm_E6A/60s.jpg"",""Username"":""Aldrin W.""},{""Content"":""Excellent service, my Mother was rear ended about 2 weeks ago. A gentleman name Chris saw my Mom get in to an accident and approached my mother. I got a phone call after my Mom and I have spoken on the phone. This gentleman informed me about Van Lawfirm. My Mother and I went to their office and seeking advice. Karin and his team are wonderful and excellent savvy service. Thank you Karin and your team.\n\nSincerely,\nMr. Wood"",""Date"":""30/01/2021"",""Images"":[],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/0xuvG2vmDFkGpfpwLm_E6A/60s.jpg"",""Username"":""Aldrin W.""}]",7,"Elite from 24","0 check-in","Van Law Firm"
"van-law-firm-las-vegas","""04/04/2022""",5,"No time is a good time to be involved in an accident, especially one or more parties sustain injuries because of it. I found myself in this predicament during the summer of 2021 and called upon the help of Van Law Firm to aid me in  seeking the medical attention that I needed and representation.

Thank you to Van Law Firm and especially Norma, Llanneris, and Melanie for making this process as easy for me as possible and most of all, for always keeping lines of communication open, providing constant updates and guidance, and for being so kind.","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Ypu11IIaqunco1_U1g9Z9A/60s.jpg"",""Location"":""Green Valley North, Henderson, NV"",""Photos"":6,""Reviews_made"":4,""URL"":""https://www.yelp.com/user_details?userid=a46u9j9VKlYHfdMo9VB8IA"",""Username"":""Shantele B.""}","null","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hi Shantele! Thank you so much for taking the time to leave such a glowing review of our firm. We are pleased to see that our professionalism and courteousness met and exceeded your expectations. Be sure to contact us again should you need help again in the future!"",""Date"":""14/04/2022"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/u7YPoV4_guq0em5-LggXYw/30s.jpg"",""Username"":""Sandy V.""}]",2,"","0 check-in","Van Law Firm"
"van-law-firm-las-vegas","""10/06/2021""",5,"Back to August of last year I had my first accident, and my boyfriend spoke to van law firm
At the beginning our case manager did not give us information about everything that was in the process, but we decided to change the case manager and chose Karin. Karin helped us a lot in the process from the beginning to the end. Trying to make my case the best for us. He guided us in everything and he always kept us in contact in every step we had to do. Team Karin here!","{""Friends"":1,""Location"":""North Las Vegas, NV"",""Photos"":0,""Reviews_made"":2,""URL"":""https://www.yelp.com/user_details?userid=WBOnsftuq16lRu1GVq7YKA"",""Username"":""Daniela O.""}","null","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Karin and his team aim to deliver the highest quality results. We're happy that you're happy and had a great experience at Van Law Firm as it helps us maintain an excellent standard of service to our clients. Thank you, Daniela! It was a pleasure serving you."",""Date"":""10/06/2021"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/u7YPoV4_guq0em5-LggXYw/30s.jpg"",""Username"":""Sandy V.""}]",2,"","0 check-in","Van Law Firm"
"van-law-firm-las-vegas","""09/06/2021""",5,"No words to describe this team. My case manager, Karin, guided me through the aftermath of an unfortunate and very unexpected accident. He jumped into my case immediately after it happened: getting my car into an amazing and attentive body shop, getting me into a rental car for as long as I needed, getting me all the medical services needed for my back and neck injuries, and so much more! Karin and the team were beyond responsive and engaged through the entire process. There was not a moment during my case where I felt in the dark or confused about the process and that is such an important factor during situations like this! This was a success story all the way around and the turn around time between the open and close of my case was a dream! I couldn't sing higher praises about Van Law Firm!","{""Friends"":1,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/7ZU0iA0_r1TkIEJmjGbXWQ/60s.jpg"",""Location"":""Las Vegas, NV"",""Photos"":34,""Reviews_made"":20,""URL"":""https://www.yelp.com/user_details?userid=ZUjEWUG8UlJ4FCnzrJ5BMQ"",""Username"":""Mallory V.""}","null","[{""Number"":3,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thank you, Mallory! I really appreciate you taking the time to share your feedback and being so open with us. I'm glad you felt taken care of. Karin is a great case manager and a wonderful asset to our team. Please let us know what we can do for you in the future. Wish you the best of luck in Georgia and congratulations on your upcoming wedding!"",""Date"":""10/06/2021"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/u7YPoV4_guq0em5-LggXYw/30s.jpg"",""Username"":""Sandy V.""}]",1,"","0 check-in","Van Law Firm"
"van-law-firm-las-vegas","""23/01/2019""",5,"My accident occurred on the last day of August last year and when looking on yelp for a lawyer I reached out to about 10. Van law firm reached out to me within the minute of sending my inquiry and I'm glad she did. She sent over her assistant Karin to my house within an hour. Karin was just as helpful the first time I met him as well as during the entire process. Always there to answer my questions, as this had been the first accident I had of this caliber. 

I was scheduled to see a chiropractor and a physical therapy specialist the very next day after the accident on a Saturday!! I mean if that doesn't scream professional and reliable I don't know what is! The people I went to see were amazing and I can't thank them enough for helping me get back to normality physically. 

My car took a month to get fixed and although it was heartbreaking to see my car that was less than a year old look the way it did I was happy with the final results. My car looks the way it did before going to the shop of Karins recommendation using all original parts and paint. 

The whole case lasted about 5 1/2 months and I received an amazing settlement check yesterday! What I thought to have been one of the worst days of my life ended up being a pleasant experience to a bad event thanks to Van Law Firm and Karin. 

I hope to never have an accident like that one again but If I do again or anyone I know does I know who to recommend. Or if you are like me looking for a good accident lawyer after a scary accident look no further Van Law Firm is for you!","{""Friends"":1,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/p_ylLWb3tfs3ZL39vHH6vA/60s.jpg"",""Location"":""Las Vegas, NV"",""Photos"":18,""Reviews_made"":61,""URL"":""https://www.yelp.com/user_details?userid=EVzpYvuyhBPb9u2sS-YJeg"",""Username"":""Cinthia C.""}","null","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Wow wow wow, thank you sooooo much for your review!"",""Date"":""18/03/2019"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/u7YPoV4_guq0em5-LggXYw/30s.jpg"",""Username"":""Sandy V.""}]",10,"","0 check-in","Van Law Firm"
"van-law-firm-las-vegas","""24/06/2020""",5,"First of all, I would like to say thank you to all the staff who helped my case all through out till my case closed especially to my case manager name VICTOR!!!
Mr. Victor is a very kind, calm and funny guy and also he did a huge part on my case, 
He did everything to made me satisfied and well taken care of. 
Easy to communicate, call or email they'll response to you very quick no matter how busy they are. Overall, I am very happy with their service, I've been with Law Van Firm since my first car accident and I fully trust them with their hard work once they'll start handling my case. Once again, thank you Victor!!","{""Friends"":51,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/7056s0j1-gMigV1EtqwI8Q/60s.jpg"",""Location"":""Southeast, Las Vegas, NV"",""Photos"":0,""Reviews_made"":1,""URL"":""https://www.yelp.com/user_details?userid=foP2MRJKKK26BT61CHreFA"",""Username"":""Bea S.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thank you so much, Victor is one of our favs as well."",""Date"":""24/06/2020"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/u7YPoV4_guq0em5-LggXYw/30s.jpg"",""Username"":""Sandy V.""}]",7,"","0 check-in","Van Law Firm"
"van-law-firm-las-vegas","""17/09/2021""",5,"I made a great choice in choosing Van Law firm to represent me in my case. Priscilla and Karla were outstanding. very informative all the time and always had time to answer my questions whether it was through text or call. They made sure I was updated frequently throughout my case. They also provided me with the tools necessary to complete my part of the case. I never felt lost or confused about the whole process. Great law firm in all aspects.","{""Friends"":2,""Location"":""Las Vegas, NV"",""Photos"":0,""Reviews_made"":1,""URL"":""https://www.yelp.com/user_details?userid=TlllH70zM-1z5-wUmFKCBA"",""Username"":""Irvin P.""}","null","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Wow! Thank you so much Irvin for this amazing feedback, this means a lot to us. Our firm has been actively involved in making a difference in people's lives, in their times of need and it is clients like you that make us love what we do! Thank you again. Please let us know if there's anything else we can do for you in the future."",""Date"":""17/09/2021"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/u7YPoV4_guq0em5-LggXYw/30s.jpg"",""Username"":""Sandy V.""}]",8,"","0 check-in","Van Law Firm"
"van-law-firm-las-vegas","""23/07/2015""",5,"I thought customer care had completely gone the way of the Do-do bird until I had the immense pleasure of speaking to Sandy Van, esq. I was looking for help with a disability claim when I contacted her law firm. It turned out she does not practice that type of law. Rather than ignore me, she telephoned me OFF HOURS and was an amazing help in finding me an attorney who COULD help me. I mean, it was seriously 5 or 6:00 am when she phoned me. Who goes out of their way like that anymore? Nor did she hurry me off the phone!! She listened to me with the patience of a saint and was both professional and compassionate. What a blessing!! 
If anyone out there needs help with PERSONAL INJURY, BANKRUPTCY, or REAL ESTATE issues, I could NOT recommend her more. Who knew lawyers could be so nice?","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/cAeCCI5nmGT2kxkhG09MBQ/60s.jpg"",""Location"":""Las Vegas, NV"",""Photos"":0,""Reviews_made"":2,""URL"":""https://www.yelp.com/user_details?userid=yv7dkp13-aPjDMFk-8Tl7A"",""Username"":""Wendy S.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""I thought customer care had completely gone the way of the Do-do bird until I had the immense pleasure of speaking to Sandy Van, esq. I was looking for help with a disability claim when I contacted her law firm. It turned out she does not practice that type of law. Rather than ignore me, she telephoned me OFF HOURS and was an amazing help in finding me an attorney who COULD help me. I mean, it was seriously 5 or 6:00 am when she phoned me. Who goes out of their way like that anymore? Nor did she hurry me off the phone!! She listened to me with the patience of a saint and was both professional and compassionate. What a blessing!! \nIf anyone out there needs help with PERSONAL INJURY, BANKRUPTCY, or REAL ESTATE issues, I could NOT recommend her more. Who knew lawyers could be so nice?"",""Date"":""22/07/2015"",""Images"":[],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/cAeCCI5nmGT2kxkhG09MBQ/60s.jpg"",""Username"":""Wendy S.""}]",5,"","0 check-in","Van Law Firm"
"the-young-american-salon-tustin","""21/07/2022""",3,"I can't rate this place as they did not cut my hair. But I tried calling three times and all three times my phone calls went to an answering machine. Or a message telling me to go online. I went online and instead of rates and dates. I was getting the get my email address message. I guess it's three strikes your out. If you're going to run a business have a person answer the phone. Or at least have a website that makes sense.","{""Friends"":8,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/IPrhlvzkn2mt3Phz6u5diQ/60s.jpg"",""Location"":""Santa Ana, CA"",""Photos"":64,""Reviews_made"":253,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=CcdR5C_3a5cfkh4zq9hUpw"",""Username"":""Vision R.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Vision,\nWe do apologize for the miscommunication. Unfortunately we were short staffed yesterday afternoon with no administrative coverage. We do our best to have Admin Staff available during regular business hours to assist guests. However, we hope you understand that personal staff situations do come up that are out of our control and take priority in the moment.\n\nIf we can still help, please reach out to our Manager directly, so she can assist you with booking - julia@theyoungamerican.com\nWe would also like to know what might be confusing about our online booking so that we can make it more efficient in the future.\n\nThank you,\nThe Young American Salon"",""Date"":""21/07/2022"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/3PG7BtbB9hEvrM2j_nHfnw/30s.jpg"",""Username"":""Forrest D.""}]",9,"Elite from 24","0 check-in","The Young American Salon"
"statewide-sun-valley","""14/03/2019""",1,"I promise you this is the worst dealer ever, they sell you bandaid cars that expose there problem after a week - to a month. Its so bad, my breaks were horrible and making noise after a week as if some spray was put on for it to be silent while I test drove. Complete rip over! Each week something else was wrong with the car... the air condition stop working, they put BMW rotors on my C300 and I found out only after my second time taken the car to them to get the brakes fixed which never got actually fixed I end up taking it to my neighbor mechanic who told me it was BMW rotors. Second week my car over heats but yet the car is tweaked to not show service issues, I take it end it yet later I find out another bandaid fix. Going into the second month with the car my I start having problems turning on the car on I was left to pay all the repairs 
It was such a scam and horrible experience I refused to pay the car note without them fixing the issues. Idk call it ignorant but it hurts your soul when you drop over 30% pay on time but yet all these issues keep happening and I was not going to pay for a car that gave me problems turning it on.
You feel like your dealing with a mob ran dealership no honesty & integrity in anyone from the desk girls to the humble looking hard working car washers on the lot, they all have been trained & scripted to play the part. 


LIST OF THINGS TO NOTE
- They say 30% and if you have it so you don't worry, then they get on the phone with ""The Bank"" and tell you the finance company is asking for more. 
- Eddie the Latino mechanic will only bandaid and keep your car for hours to make it seem like they actually did the ""work"" 
-They Don't even report that you pay currently on time to the creditors. 
- STATEWIDE will change your payment date without telling you. 
- Sam & Jack are the same person I believe if you see a old Middle Easter, Armenian looking old guy usually with a hat showing you around the cars it's him. 

I AM PUTTING TOGETHER A CLASS ACTION LAWSUIT
*If you believe you've been ripped off, Sold a car with the odometer meter turned back. Payment date changed without you being notified or have been up priced based on discrimination & etc 
EMAIL MOGULBENT@Icloud.com 
Also VOTE this comment HELPFUL so others can be aware, they use fake yelp accounts or pay people to leave generic fake reviews to bump the true reviewers with bad experiences from being at the top so they can get a few sales a day from inexperienced buyers.","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/YLy-W43q7lzQOq1ATcjkWg/60s.jpg"",""Location"":""Van Nuys, Los Angeles, CA"",""Photos"":2,""Reviews_made"":10,""URL"":""https://www.yelp.com/user_details?userid=3HliqmvBYRZzMvijJAKMzg"",""Username"":""Richard G.""}","null","[{""Number"":18,""Title"":""Helpful""},{""Number"":1,""Title"":""Thanks""},{""Number"":4,""Title"":""Love this""},{""Number"":1,""Title"":""Oh no""}]","[{""Content"":""Hi Richard,\nWe are sorry for your bad experience. Here at statewide we take pride in being able to help people get into their dream cars with only 30% down and bumper to bumper guarantee. Our service department did not use BMW rotors on your C300, although they are similar which is why another shop could have easily mistaken it, that was not the case as we have a separate service area with tools for each make of cars. We are sorry for the inconvenience of the long service time but we want to make sure you leave with a perfect car. Statewide has been open for over 40 years and we strive to make it a pleasant experience for our customers. Please give us a call we would be more than happy to help resolve this issue and make you a happy customer. Please call us at 1800-782-8394 and ask for Debbie and mention yelp. Thank you."",""Date"":""26/06/2019"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/_hAYoVEe7nclkyU8MyAIOw/30s.jpg"",""Username"":""Leon M.""}]",10,"","0 check-in","Statewide"
"phillip-simon-jewelers-san-antonio","""17/07/2024""",5,"Mr. Simon is hands down a jewel himself. To whoever monitors his reviews (I 100% know he does not do ChatGPT and saw the framed caption of summary on him today) please e.mail me at ttracey@esri.com. I have a positive idea about his business, but completely want consensus it is a good idea, from a loved one. For those of you who might email me since I provided my e.mail instead of his family/friends who monitor, I will report your email as phishing. @phillipsimon","{""Friends"":95,""Location"":""San Antonio, TX"",""Photos"":4,""Reviews_made"":22,""URL"":""https://www.yelp.com/user_details?userid=QT_CEFvwK_20u4AhKCdqWA"",""Username"":""Traci T.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Love him. I read a review where someone said he was gruff on the phone - which is exactly why I went to him. No time to chat on the phone? Love and understand this. He repaired two rings for me and a friend - my ring required a \""mine-cut\"" diamond which isn't common, but he found. The price to replace was much less than I was expecting, but he still kind of apologized for the cost. He's currently repairing some jewelers for me that is slightly higher end than jewelery you can buy at a department store - didn't blink that it wasn't high end."",""Date"":""18/03/2023"",""Images"":[],""Username"":""Traci T.""}]",3,"","0 check-in","Phillip Simon Jewelers"
"burgerfi-woodbridge-2","""18/11/2016""",2,"I was really excited to try this place because so many of my friends have talked about it. Honestly it was average. I would have honestly preferred a Wendy's burger unfortunately. My fiancé had the breakfast burger and only ate a little bit more than half and I had the confusion burger and only ate half of it. They just really lacked some good flavor. We also ordered a large fry to share with cheese sauce on top and there was hardly any on there. Big disappointment. I went up and ordered 2 tiny little sides of cheese sauce each being a dollar and they were only filled up half way. I really wanted this place to be great.","{""Friends"":165,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/lG7dnzbHfFHzYPVsm4dAXw/60s.jpg"",""Location"":""Woodbridge, VA"",""Photos"":1,""Reviews_made"":4,""URL"":""https://www.yelp.com/user_details?userid=4oBKg_33sZqkwDLBcjDSkA"",""Username"":""Emily R.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Our goal here at Burgerfi is 100% guest satisfaction. I see this definitely wasn't the case with your last visit. We strive to serve you picture perfect, hot and juicy burgers and crispy crunchy fries in an exceptionally clean restaurant. You are a valued customer of ours and we would like to reach out to you. Please follow the link provided so that we can get this resolved.\n<www.burgerfi.com/contact> \n\nWarm Regards,\nWhitney W.\nCustomer Care"",""Date"":""21/11/2016"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/Jh9ZWdW0ik5RGxV3A13pCQ/30s.jpg"",""Username"":""Jason T.""}]",403,"","0 check-in","BurgerFi"
"shorefyre-beach-bar-and-grill-honolulu","""22/09/2018""",5,"My second time here they have great breakfast and lunch options!! I love their 50/50loco moco and banana macadamia nut pancakes. I will be back or I will punch my self when I'm on the plane going back home.","{""Friends"":2,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/fjvVl7n-hUjT6eOpJWVsjQ/60s.jpg"",""Location"":""Santa Ana, CA"",""Photos"":46,""Reviews_made"":40,""URL"":""https://www.yelp.com/user_details?userid=bNrBAvmdgL9vGbYkLGmCJw"",""Username"":""John T.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/IgEFe2Udu0US3rIzYf_nxg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/hVuoX94qYOz71Lj9hljGbA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/657gZj1zIYVPBmPqVje0eQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/kstxz8qOQoNJIys-57igKw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/GnmrQEhruFjcC-GRo5nXWg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/_pxMpeKlbOpql0CW9sIvpA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/9pVin4WJ0oJaSIUJ0G02zQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/rDR0AaB-B21Y4NPfk56ypw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""My second time here they have great breakfast and lunch options!! I love their 50/50loco moco and banana macadamia nut pancakes. I will be back or I will punch my self when I'm on the plane going back home."",""Date"":""21/09/2018"",""Images"":[],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/fjvVl7n-hUjT6eOpJWVsjQ/60s.jpg"",""Username"":""John T.""}]",1002,"","0 check-in","Shorefyre Beach Bar And Grill"
"matthews-pizza-kitchen-cape-coral","""18/04/2018""",5,"Good food. Pizza taste authentic. Ordered the Eggplant which was enough to feed three people. Food was very tasty. Loved the pizza crust. Only down side unable to use my 10% off from Yelp.","{""Friends"":97,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/5rEt0dgupc3joUm_duUyIA/60s.jpg"",""Location"":""San Clemente, CA"",""Photos"":17,""Reviews_made"":11,""URL"":""https://www.yelp.com/user_details?userid=bk8JRnb56JdF8RiZjl2s9g"",""Username"":""Alan S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/2oMjEOwQk4PKV2_dTV2yxw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/QvvepreKfLN4EW0upuYvyg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",4,"","0 check-in","Matthew's Pizza Kitchen"
"cascade-nails-renton","""08/11/2021""",5,"It is my go-to salon! I always recommend it and I love how my acrylics turn out every time! Very friendly people and amazing service. Here are some sets I've had done.","{""Friends"":17,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/P1Eii0OV9svmgOrcwF_hWw/60s.jpg"",""Location"":""Kent, WA"",""Photos"":8,""Reviews_made"":10,""URL"":""https://www.yelp.com/user_details?userid=DmoFDRowUAXmja6FTeSA7g"",""Username"":""Ana P.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/OslxKZfF1UzCS8hS3OAQYw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/qm_v_fCgiNmjMUQD1U9nLg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""I went here due to the reviews. I've never gotten ombré nails and I saw that Teetee does them really well so I decided to come and I wasn't disappointed! She took her time to make sure all nails were equal and shaped correctly, and was very careful with the process! They also glow in the dark and I love them!"",""Date"":""12/12/2020"",""Images"":[""https://s3-media0.fl.yelpcdn.com/bphoto/Wvc1HChEYRX0YYYYa1ZB-w/348s.jpg""],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/P1Eii0OV9svmgOrcwF_hWw/60s.jpg"",""Username"":""Ana P.""}]",7,"","0 check-in","Cascade Nails"
"talulas-garden-philadelphia","""13/09/2018""",5,"One of my favorite restaurants in the city! From the coziness and homey feeling of the restaurant itself to the delicious food to the great service, Talula's is a wonderful experience! The starter buns are so good and warm and you can't go wrong with any of their farm to table meals. The cheese board was also great along with the appetizers that we got. I've eaten twice here (it's definitely a special occasion type of place for me given the pricy entrees) but both times have been great and totally worthwhile! I'd highly recommend the duck entree as both times I've had it were amazing. The flavors of all the dishes are great and well put together meals. Highly recommend for when you want to treat yourself! Plan ahead since the place gets booked far in advance!","{""Friends"":571,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/vqLHgKyae8e4-Gw4m2gx_g/60s.jpg"",""Location"":""Philadelphia, PA"",""Photos"":224,""Reviews_made"":102,""URL"":""https://www.yelp.com/user_details?userid=PDsv1jjpNUv8jFl0e_bCxg"",""Username"":""Vicki C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/Db-sDCpQOBLNN2A1qT9A-Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/gKF-yqnMDZ84c_MarO6t1g/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/MqwN1vchndALudi5xhIMXw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ZmeLlRVXj11gPIpZ8gOUog/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/VuqVEYCyzfjDgUwvlsZT_A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/1O4bFyqmqtmOP6rkIqC-aQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/0bJbNtVDMtMurqEaIBEyQg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/g-eIVJ-mrvcNNs1qjzdX0w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/PwEDz0kNmbBLCAsgjfqscw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Unh0DBWcyQZHE11Pq3aMPQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",704,"","0 check-in","Talula's Garden"
"black-sheep-cafe-provo","""14/01/2020""",4,"First off, this is one of the few places that has alcoholic beverages in the downtown Provo area! Great cocktails and mixed drinks! Delicious Moscow mule! 

The Green Chile Pork Navajo Tacos are phenomenal and the side of beans and rice are traditional and flavorful. The space is not the best fit for parties larger than 6. Make sure to get there early or call ahead. No available on Open Table.","{""Friends"":366,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/H2qZwJXhOreP2NqHvtmubg/60s.jpg"",""Location"":""Provo, UT"",""Photos"":1048,""Reviews_made"":236,""URL"":""https://www.yelp.com/user_details?userid=PqRMfztWJ-fZZaSSAx_K6Q"",""Username"":""Harmony M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/7CpScjDt2H6oj8LfYZpPiw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/yRdGI0XTdQRW9NtqxX8O_g/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",107,"","0 check-in","Black Sheep Cafe"
